"Notes"	"State"	"State Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Arizona"	"04"	"40-44 years"	"40-44"	"2014"	"2014"	2098	209852	10.00
	"Arizona"	"04"	"40-44 years"	"40-44"	"2015"	"2015"	2176	208581	10.43
	"Arizona"	"04"	"40-44 years"	"40-44"	"2016"	"2016"	2108	205431	10.26
	"Arizona"	"04"	"40-44 years"	"40-44"	"2017"	"2017"	2179	206221	10.57
	"Arizona"	"04"	"40-44 years"	"40-44"	"2018"	"2018"	2289	209830	10.91
	"Arizona"	"04"	"40-44 years"	"40-44"	"2019"	"2019"	2228	213339	10.44
	"Arizona"	"04"	"40-44 years"	"40-44"	"2020"	"2020"	2227	218994	10.17
	"Arizona"	"04"	"45-49 years"	"45-49"	"2007"	"2007"	135	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2008"	"2008"	116	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2009"	"2009"	150	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2010"	"2010"	140	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2011"	"2011"	116	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2012"	"2012"	107	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2013"	"2013"	136	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2014"	"2014"	124	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2015"	"2015"	128	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2016"	"2016"	141	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2017"	"2017"	168	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2018"	"2018"	163	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2019"	"2019"	141	Not Available	Not Available
	"Arizona"	"04"	"45-49 years"	"45-49"	"2020"	"2020"	122	Not Available	Not Available
	"Arizona"	"04"	"50 years and over"	"50+"	"2013"	"2013"	10	Not Available	Not Available
	"Arizona"	"04"	"50 years and over"	"50+"	"2014"	"2014"	12	Not Available	Not Available
	"Arizona"	"04"	"50 years and over"	"50+"	"2015"	"2015"	12	Not Available	Not Available
	"Arizona"	"04"	"50 years and over"	"50+"	"2017"	"2017"	10	Not Available	Not Available
	"Arizona"	"04"	"50 years and over"	"50+"	"2018"	"2018"	13	Not Available	Not Available
	"Arizona"	"04"	"50 years and over"	"50+"	"2019"	"2019"	14	Not Available	Not Available
	"Arizona"	"04"	"50 years and over"	"50+"	"2020"	"2020"	11	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2007"	"2007"	103	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2008"	"2008"	76	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2009"	"2009"	78	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2010"	"2010"	76	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2011"	"2011"	57	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2012"	"2012"	58	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2013"	"2013"	37	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2014"	"2014"	43	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2015"	"2015"	42	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2016"	"2016"	44	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2017"	"2017"	49	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2018"	"2018"	27	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2019"	"2019"	28	Not Available	Not Available
	"Arkansas"	"05"	"Under 15 years"	"15"	"2020"	"2020"	43	Not Available	Not Available
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2007"	"2007"	5926	98544	60.14
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2008"	"2008"	5940	99407	59.75
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2009"	"2009"	5753	99470	57.84
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2010"	"2010"	5229	99627	52.49
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2011"	"2011"	4845	95607	50.68
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2012"	"2012"	4349	95250	45.66
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2013"	"2013"	4155	95464	43.52
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2014"	"2014"	3782	95650	39.54
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2015"	"2015"	3677	96742	38.01
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2016"	"2016"	3372	97359	34.63
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2017"	"2017"	3178	96842	32.82
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2018"	"2018"	2928	96352	30.39
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2019"	"2019"	2882	96172	29.97
	"Arkansas"	"05"	"15-19 years"	"15-19"	"2020"	"2020"	2676	96125	27.84
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2007"	"2007"	13960	96034	145.37
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2008"	"2008"	13392	96757	138.41
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2009"	"2009"	12979	97614	132.96
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2010"	"2010"	12259	98849	124.02
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2011"	"2011"	12214	102312	119.38
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2012"	"2012"	12136	103292	117.49
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2013"	"2013"	11817	104139	113.47
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2014"	"2014"	11862	102982	115.19
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2015"	"2015"	11548	101241	114.06
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2016"	"2016"	11149	99655	111.88
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2017"	"2017"	10711	99472	107.68
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2018"	"2018"	10540	98968	106.50
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2019"	"2019"	10354	98538	105.08
	"Arkansas"	"05"	"20-24 years"	"20-24"	"2020"	"2020"	9847	99075	99.39
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2007"	"2007"	11715	98159	119.35
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2008"	"2008"	11497	97839	117.51
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2009"	"2009"	11410	97357	117.20
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2010"	"2010"	11090	95998	115.52
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2011"	"2011"	11338	95982	118.13
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2012"	"2012"	11104	96026	115.64
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2013"	"2013"	11089	95095	116.61
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2014"	"2014"	11378	96353	118.09
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2015"	"2015"	11806	98266	120.14
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2016"	"2016"	11882	100679	118.02
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2017"	"2017"	11740	102087	115.00
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2018"	"2018"	11527	102518	112.44
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2019"	"2019"	11325	101740	111.31
	"Arkansas"	"05"	"25-29 years"	"25-29"	"2020"	"2020"	10862	100342	108.25
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2007"	"2007"	6369	85904	74.14
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2008"	"2008"	6570	87138	75.40
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2009"	"2009"	6582	89380	73.64
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2010"	"2010"	6778	91462	74.11
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2011"	"2011"	7105	94226	75.40
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2012"	"2012"	7386	95319	77.49
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2013"	"2013"	7324	95811	76.44
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2014"	"2014"	7882	96315	81.84
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2015"	"2015"	8040	96105	83.66
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2016"	"2016"	7972	95277	83.67
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2017"	"2017"	8066	94889	85.00
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2018"	"2018"	7973	94988	83.94
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2019"	"2019"	7929	95820	82.75
	"Arkansas"	"05"	"30-34 years"	"30-34"	"2020"	"2020"	7803	98020	79.61
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2007"	"2007"	2753	92510	29.76
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2008"	"2008"	2658	93015	28.58
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2009"	"2009"	2529	92855	27.24
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2010"	"2010"	2602	92130	28.24
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2011"	"2011"	2595	89982	28.84
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2012"	"2012"	2776	89318	31.08
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2013"	"2013"	2818	89775	31.39
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2014"	"2014"	2951	90385	32.65
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2015"	"2015"	3175	92031	34.50
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2016"	"2016"	3258	93842	34.72
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2017"	"2017"	3149	94858	33.20
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2018"	"2018"	3382	95903	35.26
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2019"	"2019"	3399	96239	35.32
	"Arkansas"	"05"	"35-39 years"	"35-39"	"2020"	"2020"	3330	96000	34.69
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2007"	"2007"	515	97890	5.26
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2008"	"2008"	505	94923	5.32
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2009"	"2009"	453	92247	4.91
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2010"	"2010"	485	91380	5.31
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2011"	"2011"	535	92680	5.77
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2012"	"2012"	510	93470	5.46
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2013"	"2013"	564	93919	6.01
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2014"	"2014"	574	93087	6.17
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2015"	"2015"	559	92075	6.07
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2016"	"2016"	562	89946	6.25
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2017"	"2017"	598	89299	6.70
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2018"	"2018"	609	89269	6.82
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2019"	"2019"	622	89810	6.93
	"Arkansas"	"05"	"40-44 years"	"40-44"	"2020"	"2020"	656	91622	7.16
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2007"	"2007"	35	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2008"	"2008"	31	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2009"	"2009"	23	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2010"	"2010"	21	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2011"	"2011"	24	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2012"	"2012"	27	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2013"	"2013"	25	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2014"	"2014"	35	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2015"	"2015"	37	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2016"	"2016"	31	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2017"	"2017"	28	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2018"	"2018"	31	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2019"	"2019"	23	Not Available	Not Available
	"Arkansas"	"05"	"45-49 years"	"45-49"	"2020"	"2020"	32	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2007"	"2007"	663	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2008"	"2008"	625	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2009"	"2009"	550	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2010"	"2010"	433	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2011"	"2011"	426	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2012"	"2012"	359	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2013"	"2013"	314	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2014"	"2014"	228	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2015"	"2015"	220	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2016"	"2016"	195	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2017"	"2017"	152	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2018"	"2018"	130	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2019"	"2019"	122	Not Available	Not Available
	"California"	"06"	"Under 15 years"	"15"	"2020"	"2020"	117	Not Available	Not Available
	"California"	"06"	"15-19 years"	"15-19"	"2007"	"2007"	53417	1349604	39.58
	"California"	"06"	"15-19 years"	"15-19"	"2008"	"2008"	51730	1365142	37.89
	"California"	"06"	"15-19 years"	"15-19"	"2009"	"2009"	47831	1371445	34.88
	"California"	"06"	"15-19 years"	"15-19"	"2010"	"2010"	43149	1368858	31.52
	"California"	"06"	"15-19 years"	"15-19"	"2011"	"2011"	38303	1333782	28.72
	"California"	"06"	"15-19 years"	"15-19"	"2012"	"2012"	34890	1316658	26.50
	"California"	"06"	"15-19 years"	"15-19"	"2013"	"2013"	30505	1293600	23.58
	"California"	"06"	"15-19 years"	"15-19"	"2014"	"2014"	27025	1279437	21.12
	"California"	"06"	"15-19 years"	"15-19"	"2015"	"2015"	24175	1269708	19.04
	"California"	"06"	"15-19 years"	"15-19"	"2016"	"2016"	21412	1261884	16.97
	"California"	"06"	"15-19 years"	"15-19"	"2017"	"2017"	18935	1254099	15.10
	"California"	"06"	"15-19 years"	"15-19"	"2018"	"2018"	16929	1245863	13.59
	"California"	"06"	"15-19 years"	"15-19"	"2019"	"2019"	15356	1241516	12.37
	"California"	"06"	"15-19 years"	"15-19"	"2020"	"2020"	13591	1232274	11.03
	"California"	"06"	"20-24 years"	"20-24"	"2007"	"2007"	128059	1265950	101.16
	"California"	"06"	"20-24 years"	"20-24"	"2008"	"2008"	122339	1281747	95.45
	"California"	"06"	"20-24 years"	"20-24"	"2009"	"2009"	114005	1303607	87.45
	"California"	"06"	"20-24 years"	"20-24"	"2010"	"2010"	107704	1325164	81.28
	"California"	"06"	"20-24 years"	"20-24"	"2011"	"2011"	103009	1375323	74.90
	"California"	"06"	"20-24 years"	"20-24"	"2012"	"2012"	101061	1407397	71.81
	"California"	"06"	"20-24 years"	"20-24"	"2013"	"2013"	96741	1411162	68.55
	"California"	"06"	"20-24 years"	"20-24"	"2014"	"2014"	94479	1414529	66.79
	"California"	"06"	"20-24 years"	"20-24"	"2015"	"2015"	88516	1390349	63.66
	"California"	"06"	"20-24 years"	"20-24"	"2016"	"2016"	83668	1354554	61.77
	"California"	"06"	"20-24 years"	"20-24"	"2017"	"2017"	77404	1338452	57.83
	"California"	"06"	"20-24 years"	"20-24"	"2018"	"2018"	70591	1315837	53.65
	"California"	"06"	"20-24 years"	"20-24"	"2019"	"2019"	66789	1287528	51.87
	"California"	"06"	"20-24 years"	"20-24"	"2020"	"2020"	61072	1262793	48.36
	"California"	"06"	"25-29 years"	"25-29"	"2007"	"2007"	150629	1315736	114.48
	"California"	"06"	"25-29 years"	"25-29"	"2008"	"2008"	147157	1332141	110.47
	"California"	"06"	"25-29 years"	"25-29"	"2009"	"2009"	141070	1336716	105.53
	"California"	"06"	"25-29 years"	"25-29"	"2010"	"2010"	136936	1335711	102.52
	"California"	"06"	"25-29 years"	"25-29"	"2011"	"2011"	134322	1341880	100.10
	"California"	"06"	"25-29 years"	"25-29"	"2012"	"2012"	133812	1345492	99.45
	"California"	"06"	"25-29 years"	"25-29"	"2013"	"2013"	130234	1368015	95.20
	"California"	"06"	"25-29 years"	"25-29"	"2014"	"2014"	132634	1411909	93.94
	"California"	"06"	"25-29 years"	"25-29"	"2015"	"2015"	129918	1453595	89.38
	"California"	"06"	"25-29 years"	"25-29"	"2016"	"2016"	130052	1488466	87.37
	"California"	"06"	"25-29 years"	"25-29"	"2017"	"2017"	124921	1513117	82.56
	"California"	"06"	"25-29 years"	"25-29"	"2018"	"2018"	118957	1510265	78.77
	"California"	"06"	"25-29 years"	"25-29"	"2019"	"2019"	115830	1494297	77.51
	"California"	"06"	"25-29 years"	"25-29"	"2020"	"2020"	107293	1454285	73.78
	"California"	"06"	"30-34 years"	"30-34"	"2007"	"2007"	135432	1224203	110.63
	"California"	"06"	"30-34 years"	"30-34"	"2008"	"2008"	132672	1228822	107.97
	"California"	"06"	"30-34 years"	"30-34"	"2009"	"2009"	129165	1249089	103.41
	"California"	"06"	"30-34 years"	"30-34"	"2010"	"2010"	128958	1269121	101.61
	"California"	"06"	"30-34 years"	"30-34"	"2011"	"2011"	132435	1296888	102.12
	"California"	"06"	"30-34 years"	"30-34"	"2012"	"2012"	137182	1321501	103.81
	"California"	"06"	"30-34 years"	"30-34"	"2013"	"2013"	139207	1346427	103.39
	"California"	"06"	"30-34 years"	"30-34"	"2014"	"2014"	145837	1374548	106.10
	"California"	"06"	"30-34 years"	"30-34"	"2015"	"2015"	145306	1386471	104.80
	"California"	"06"	"30-34 years"	"30-34"	"2016"	"2016"	146995	1389756	105.77
	"California"	"06"	"30-34 years"	"30-34"	"2017"	"2017"	142411	1405834	101.30
	"California"	"06"	"30-34 years"	"30-34"	"2018"	"2018"	139685	1414252	98.77
	"California"	"06"	"30-34 years"	"30-34"	"2019"	"2019"	138688	1432403	96.82
	"California"	"06"	"30-34 years"	"30-34"	"2020"	"2020"	132648	1453668	91.25
	"California"	"06"	"35-39 years"	"35-39"	"2007"	"2007"	78489	1324022	59.28
	"California"	"06"	"35-39 years"	"35-39"	"2008"	"2008"	76983	1315297	58.53
	"California"	"06"	"35-39 years"	"35-39"	"2009"	"2009"	74507	1300076	57.31
	"California"	"06"	"35-39 years"	"35-39"	"2010"	"2010"	73013	1282209	56.94
	"California"	"06"	"35-39 years"	"35-39"	"2011"	"2011"	73024	1254773	58.20
	"California"	"06"	"35-39 years"	"35-39"	"2012"	"2012"	75457	1250927	60.32
	"California"	"06"	"35-39 years"	"35-39"	"2013"	"2013"	76715	1253558	61.20
	"California"	"06"	"35-39 years"	"35-39"	"2014"	"2014"	81301	1275082	63.76
	"California"	"06"	"35-39 years"	"35-39"	"2015"	"2015"	81938	1296373	63.21
	"California"	"06"	"35-39 years"	"35-39"	"2016"	"2016"	84720	1310643	64.64
	"California"	"06"	"35-39 years"	"35-39"	"2017"	"2017"	85564	1337511	63.97
	"California"	"06"	"35-39 years"	"35-39"	"2018"	"2018"	86467	1354752	63.82
	"California"	"06"	"35-39 years"	"35-39"	"2019"	"2019"	87106	1363988	63.86
	"California"	"06"	"35-39 years"	"35-39"	"2020"	"2020"	83699	1362477	61.43
	"California"	"06"	"40-44 years"	"40-44"	"2007"	"2007"	18281	1324229	13.81
	"California"	"06"	"40-44 years"	"40-44"	"2008"	"2008"	18655	1305301	14.29
	"California"	"06"	"40-44 years"	"40-44"	"2009"	"2009"	18314	1290939	14.19
	"California"	"06"	"40-44 years"	"40-44"	"2010"	"2010"	18523	1295808	14.29
	"California"	"06"	"40-44 years"	"40-44"	"2011"	"2011"	19056	1314290	14.50
	"California"	"06"	"40-44 years"	"40-44"	"2012"	"2012"	19342	1317621	14.68
	"California"	"06"	"40-44 years"	"40-44"	"2013"	"2013"	19284	1310093	14.72
	"California"	"06"	"40-44 years"	"40-44"	"2014"	"2014"	19650	1305974	15.05
	"California"	"06"	"40-44 years"	"40-44"	"2015"	"2015"	19820	1288116	15.39
	"California"	"06"	"40-44 years"	"40-44"	"2016"	"2016"	19849	1257033	15.79
	"California"	"06"	"40-44 years"	"40-44"	"2017"	"2017"	20271	1255619	16.14
	"California"	"06"	"40-44 years"	"40-44"	"2018"	"2018"	20054	1248032	16.07
	"California"	"06"	"40-44 years"	"40-44"	"2019"	"2019"	20416	1245533	16.39
	"California"	"06"	"40-44 years"	"40-44"	"2020"	"2020"	19850	1253074	15.84
	"California"	"06"	"45-49 years"	"45-49"	"2007"	"2007"	1324	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2008"	"2008"	1451	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2009"	"2009"	1423	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2010"	"2010"	1357	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2011"	"2011"	1392	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2012"	"2012"	1490	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2013"	"2013"	1500	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2014"	"2014"	1519	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2015"	"2015"	1640	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2016"	"2016"	1707	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2017"	"2017"	1759	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2018"	"2018"	1826	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2019"	"2019"	1865	Not Available	Not Available
	"California"	"06"	"45-49 years"	"45-49"	"2020"	"2020"	1712	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2007"	"2007"	120	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2008"	"2008"	167	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2009"	"2009"	155	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2010"	"2010"	125	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2011"	"2011"	153	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2012"	"2012"	162	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2013"	"2013"	205	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2014"	"2014"	206	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2015"	"2015"	215	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2016"	"2016"	229	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2017"	"2017"	241	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2018"	"2018"	281	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2019"	"2019"	307	Not Available	Not Available
	"California"	"06"	"50 years and over"	"50+"	"2020"	"2020"	277	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2007"	"2007"	98	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2008"	"2008"	84	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2009"	"2009"	71	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2010"	"2010"	57	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2011"	"2011"	67	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2012"	"2012"	30	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2013"	"2013"	30	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2014"	"2014"	28	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2015"	"2015"	29	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2016"	"2016"	36	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2017"	"2017"	20	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2018"	"2018"	18	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2019"	"2019"	22	Not Available	Not Available
	"Colorado"	"08"	"Under 15 years"	"15"	"2020"	"2020"	16	Not Available	Not Available
	"Colorado"	"08"	"15-19 years"	"15-19"	"2007"	"2007"	6737	162136	41.55
	"Colorado"	"08"	"15-19 years"	"15-19"	"2008"	"2008"	6638	163932	40.49
	"Colorado"	"08"	"15-19 years"	"15-19"	"2009"	"2009"	6203	164549	37.70
	"Colorado"	"08"	"15-19 years"	"15-19"	"2010"	"2010"	5474	163745	33.43
	"Colorado"	"08"	"15-19 years"	"15-19"	"2011"	"2011"	4734	163799	28.90
	"Colorado"	"08"	"15-19 years"	"15-19"	"2012"	"2012"	4154	163502	25.41
	"Colorado"	"08"	"15-19 years"	"15-19"	"2013"	"2013"	3834	163751	23.41
	"Colorado"	"08"	"15-19 years"	"15-19"	"2014"	"2014"	3377	166099	20.33
	"Colorado"	"08"	"15-19 years"	"15-19"	"2015"	"2015"	3270	169119	19.34
	"Colorado"	"08"	"15-19 years"	"15-19"	"2016"	"2016"	3068	171952	17.84
	"Colorado"	"08"	"15-19 years"	"15-19"	"2017"	"2017"	2790	172981	16.13
	"Colorado"	"08"	"15-19 years"	"15-19"	"2018"	"2018"	2522	176272	14.31
	"Colorado"	"08"	"15-19 years"	"15-19"	"2019"	"2019"	2471	177225	13.94
	"Colorado"	"08"	"15-19 years"	"15-19"	"2020"	"2020"	2223	177849	12.50
	"Colorado"	"08"	"20-24 years"	"20-24"	"2007"	"2007"	16342	163106	100.19
	"Colorado"	"08"	"20-24 years"	"20-24"	"2008"	"2008"	15966	163995	97.36
	"Colorado"	"08"	"20-24 years"	"20-24"	"2009"	"2009"	15270	165458	92.29
	"Colorado"	"08"	"20-24 years"	"20-24"	"2010"	"2010"	14394	166850	86.27
	"Colorado"	"08"	"20-24 years"	"20-24"	"2011"	"2011"	13517	171810	78.67
	"Colorado"	"08"	"20-24 years"	"20-24"	"2012"	"2012"	13339	174836	76.29
