"Notes"	"State"	"State Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"2005"	"2005"	34	Not Available	Not Available
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"2006"	"2006"	42	Not Available	Not Available
	"Oregon"	"41"	"Under 15 years"	"15"	"2003"	"2003"	47	Not Available	Not Available
	"Oregon"	"41"	"Under 15 years"	"15"	"2004"	"2004"	55	Not Available	Not Available
	"Oregon"	"41"	"Under 15 years"	"15"	"2005"	"2005"	53	Not Available	Not Available
	"Oregon"	"41"	"Under 15 years"	"15"	"2006"	"2006"	45	Not Available	Not Available
	"Oregon"	"41"	"15-19 years"	"15-19"	"2003"	"2003"	4117	120219	34.25
	"Oregon"	"41"	"15-19 years"	"15-19"	"2004"	"2004"	3999	120910	33.07
	"Oregon"	"41"	"15-19 years"	"15-19"	"2005"	"2005"	4001	122427	32.68
	"Oregon"	"41"	"15-19 years"	"15-19"	"2006"	"2006"	4285	124228	34.49
	"Oregon"	"41"	"20-24 years"	"20-24"	"2003"	"2003"	11907	123189	96.66
	"Oregon"	"41"	"20-24 years"	"20-24"	"2004"	"2004"	11781	122934	95.83
	"Oregon"	"41"	"20-24 years"	"20-24"	"2005"	"2005"	11669	122738	95.07
	"Oregon"	"41"	"20-24 years"	"20-24"	"2006"	"2006"	12182	122912	99.11
	"Oregon"	"41"	"25-29 years"	"25-29"	"2003"	"2003"	13045	113302	115.13
	"Oregon"	"41"	"25-29 years"	"25-29"	"2004"	"2004"	12964	114445	113.28
	"Oregon"	"41"	"25-29 years"	"25-29"	"2005"	"2005"	13374	117954	113.38
	"Oregon"	"41"	"25-29 years"	"25-29"	"2006"	"2006"	14302	122716	116.55
	"Oregon"	"41"	"30-34 years"	"30-34"	"2003"	"2003"	10844	120191	90.22
	"Oregon"	"41"	"30-34 years"	"30-34"	"2004"	"2004"	10705	118790	90.12
	"Oregon"	"41"	"30-34 years"	"30-34"	"2005"	"2005"	10437	117735	88.65
	"Oregon"	"41"	"30-34 years"	"30-34"	"2006"	"2006"	11177	117370	95.23
	"Oregon"	"41"	"35-39 years"	"35-39"	"2003"	"2003"	4844	117888	41.09
	"Oregon"	"41"	"35-39 years"	"35-39"	"2004"	"2004"	4989	116830	42.70
	"Oregon"	"41"	"35-39 years"	"35-39"	"2005"	"2005"	5266	119526	44.06
	"Oregon"	"41"	"35-39 years"	"35-39"	"2006"	"2006"	5521	122979	44.89
	"Oregon"	"41"	"40-44 years"	"40-44"	"2003"	"2003"	1069	133903	7.98
	"Oregon"	"41"	"40-44 years"	"40-44"	"2004"	"2004"	1099	132280	8.31
	"Oregon"	"41"	"40-44 years"	"40-44"	"2005"	"2005"	1046	129581	8.07
	"Oregon"	"41"	"40-44 years"	"40-44"	"2006"	"2006"	1083	127103	8.52
	"Oregon"	"41"	"45-49 years"	"45-49"	"2003"	"2003"	77	Not Available	Not Available
	"Oregon"	"41"	"45-49 years"	"45-49"	"2004"	"2004"	80	Not Available	Not Available
	"Oregon"	"41"	"45-49 years"	"45-49"	"2005"	"2005"	71	Not Available	Not Available
	"Oregon"	"41"	"45-49 years"	"45-49"	"2006"	"2006"	88	Not Available	Not Available
	"Pennsylvania"	"42"	"Under 15 years"	"15"	"2003"	"2003"	234	Not Available	Not Available
	"Pennsylvania"	"42"	"Under 15 years"	"15"	"2004"	"2004"	199	Not Available	Not Available
	"Pennsylvania"	"42"	"Under 15 years"	"15"	"2005"	"2005"	232	Not Available	Not Available
	"Pennsylvania"	"42"	"Under 15 years"	"15"	"2006"	"2006"	208	Not Available	Not Available
	"Pennsylvania"	"42"	"15-19 years"	"15-19"	"2003"	"2003"	12925	428741	30.15
	"Pennsylvania"	"42"	"15-19 years"	"15-19"	"2004"	"2004"	12791	435288	29.39
	"Pennsylvania"	"42"	"15-19 years"	"15-19"	"2005"	"2005"	12910	442830	29.15
	"Pennsylvania"	"42"	"15-19 years"	"15-19"	"2006"	"2006"	13599	447977	30.36
	"Pennsylvania"	"42"	"20-24 years"	"20-24"	"2003"	"2003"	32248	398260	80.97
	"Pennsylvania"	"42"	"20-24 years"	"20-24"	"2004"	"2004"	31877	400377	79.62
	"Pennsylvania"	"42"	"20-24 years"	"20-24"	"2005"	"2005"	32268	402848	80.10
	"Pennsylvania"	"42"	"20-24 years"	"20-24"	"2006"	"2006"	33428	407502	82.03
	"Pennsylvania"	"42"	"25-29 years"	"25-29"	"2003"	"2003"	38821	350133	110.88
	"Pennsylvania"	"42"	"25-29 years"	"25-29"	"2004"	"2004"	39107	358566	109.06
	"Pennsylvania"	"42"	"25-29 years"	"25-29"	"2005"	"2005"	39733	367897	108.00
	"Pennsylvania"	"42"	"25-29 years"	"25-29"	"2006"	"2006"	41252	376139	109.67
	"Pennsylvania"	"42"	"30-34 years"	"30-34"	"2003"	"2003"	38730	393635	98.39
	"Pennsylvania"	"42"	"30-34 years"	"30-34"	"2004"	"2004"	37927	381020	99.54
	"Pennsylvania"	"42"	"30-34 years"	"30-34"	"2005"	"2005"	37032	367353	100.81
	"Pennsylvania"	"42"	"30-34 years"	"30-34"	"2006"	"2006"	36898	354679	104.03
	"Pennsylvania"	"42"	"35-39 years"	"35-39"	"2003"	"2003"	18985	441287	43.02
	"Pennsylvania"	"42"	"35-39 years"	"35-39"	"2004"	"2004"	18839	429856	43.83
	"Pennsylvania"	"42"	"35-39 years"	"35-39"	"2005"	"2005"	19041	422671	45.05
	"Pennsylvania"	"42"	"35-39 years"	"35-39"	"2006"	"2006"	19574	420863	46.51
	"Pennsylvania"	"42"	"40-44 years"	"40-44"	"2003"	"2003"	3833	496459	7.72
	"Pennsylvania"	"42"	"40-44 years"	"40-44"	"2004"	"2004"	3811	490179	7.77
	"Pennsylvania"	"42"	"40-44 years"	"40-44"	"2005"	"2005"	3942	482097	8.18
	"Pennsylvania"	"42"	"40-44 years"	"40-44"	"2006"	"2006"	3904	470673	8.29
	"Pennsylvania"	"42"	"45-49 years"	"45-49"	"2003"	"2003"	174	Not Available	Not Available
	"Pennsylvania"	"42"	"45-49 years"	"45-49"	"2004"	"2004"	187	Not Available	Not Available
	"Pennsylvania"	"42"	"45-49 years"	"45-49"	"2005"	"2005"	218	Not Available	Not Available
	"Pennsylvania"	"42"	"45-49 years"	"45-49"	"2006"	"2006"	216	Not Available	Not Available
	"Pennsylvania"	"42"	"50 years and over"	"50+"	"2004"	"2004"	10	Not Available	Not Available
	"Pennsylvania"	"42"	"50 years and over"	"50+"	"2006"	"2006"	11	Not Available	Not Available
	"Rhode Island"	"44"	"Under 15 years"	"15"	"2003"	"2003"	15	Not Available	Not Available
	"Rhode Island"	"44"	"Under 15 years"	"15"	"2004"	"2004"	23	Not Available	Not Available
	"Rhode Island"	"44"	"Under 15 years"	"15"	"2005"	"2005"	24	Not Available	Not Available
	"Rhode Island"	"44"	"15-19 years"	"15-19"	"2003"	"2003"	1077	38730	27.81
	"Rhode Island"	"44"	"15-19 years"	"15-19"	"2004"	"2004"	1150	39689	28.98
	"Rhode Island"	"44"	"15-19 years"	"15-19"	"2005"	"2005"	1117	40207	27.78
	"Rhode Island"	"44"	"15-19 years"	"15-19"	"2006"	"2006"	1127	40974	27.51
	"Rhode Island"	"44"	"20-24 years"	"20-24"	"2003"	"2003"	2748	39085	70.31
	"Rhode Island"	"44"	"20-24 years"	"20-24"	"2004"	"2004"	2563	38801	66.05
	"Rhode Island"	"44"	"20-24 years"	"20-24"	"2005"	"2005"	2492	39117	63.71
	"Rhode Island"	"44"	"20-24 years"	"20-24"	"2006"	"2006"	2564	39076	65.62
	"Rhode Island"	"44"	"25-29 years"	"25-29"	"2003"	"2003"	3359	32723	102.65
	"Rhode Island"	"44"	"25-29 years"	"25-29"	"2004"	"2004"	3244	33731	96.17
	"Rhode Island"	"44"	"25-29 years"	"25-29"	"2005"	"2005"	3283	33756	97.26
	"Rhode Island"	"44"	"25-29 years"	"25-29"	"2006"	"2006"	3260	34175	95.39
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2003"	"2003"	3591	36675	97.91
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2004"	"2004"	3489	35154	99.25
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2005"	"2005"	3415	33189	102.90
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2006"	"2006"	3144	31147	100.94
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2003"	"2003"	1967	41027	47.94
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2004"	"2004"	1892	39985	47.32
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2005"	"2005"	1922	38991	49.29
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2006"	"2006"	1869	38171	48.96
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2003"	"2003"	429	44245	9.70
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2004"	"2004"	391	43731	8.94
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2005"	"2005"	414	42935	9.64
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2006"	"2006"	384	41567	9.24
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2003"	"2003"	22	Not Available	Not Available
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2004"	"2004"	27	Not Available	Not Available
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2005"	"2005"	25	Not Available	Not Available
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2006"	"2006"	16	Not Available	Not Available
	"South Carolina"	"45"	"Under 15 years"	"15"	"2003"	"2003"	133	Not Available	Not Available
	"South Carolina"	"45"	"Under 15 years"	"15"	"2004"	"2004"	123	Not Available	Not Available
	"South Carolina"	"45"	"Under 15 years"	"15"	"2005"	"2005"	137	Not Available	Not Available
	"South Carolina"	"45"	"Under 15 years"	"15"	"2006"	"2006"	144	Not Available	Not Available
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2003"	"2003"	7247	146357	49.52
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2004"	"2004"	7470	150047	49.78
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2005"	"2005"	7478	153669	48.66
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2006"	"2006"	8175	157327	51.96
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2003"	"2003"	16272	149740	108.67
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2004"	"2004"	16578	151074	109.73
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2005"	"2005"	16785	150819	111.29
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2006"	"2006"	18299	151015	121.17
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2003"	"2003"	14745	133795	110.21
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2004"	"2004"	15106	137066	110.21
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2005"	"2005"	15759	141181	111.62
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2006"	"2006"	17170	147537	116.38
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2003"	"2003"	11511	143836	80.03
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2004"	"2004"	11312	142361	79.46
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2005"	"2005"	11376	140085	81.21
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2006"	"2006"	11815	137527	85.91
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2003"	"2003"	4742	151166	31.37
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2004"	"2004"	4931	147997	33.32
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2005"	"2005"	5162	147966	34.89
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2006"	"2006"	5492	150037	36.60
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2003"	"2003"	954	161622	5.90
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2004"	"2004"	1023	163791	6.25
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2005"	"2005"	972	163228	5.95
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2006"	"2006"	1018	162756	6.25
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2003"	"2003"	45	Not Available	Not Available
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2004"	"2004"	45	Not Available	Not Available
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2005"	"2005"	41	Not Available	Not Available
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2006"	"2006"	56	Not Available	Not Available
	"South Dakota"	"46"	"Under 15 years"	"15"	"2004"	"2004"	12	Not Available	Not Available
	"South Dakota"	"46"	"Under 15 years"	"15"	"2006"	"2006"	11	Not Available	Not Available
	"South Dakota"	"46"	"15-19 years"	"15-19"	"2003"	"2003"	1027	29961	34.28
	"South Dakota"	"46"	"15-19 years"	"15-19"	"2004"	"2004"	1121	29637	37.82
	"South Dakota"	"46"	"15-19 years"	"15-19"	"2005"	"2005"	1082	29416	36.78
	"South Dakota"	"46"	"15-19 years"	"15-19"	"2006"	"2006"	1123	29044	38.67
	"South Dakota"	"46"	"20-24 years"	"20-24"	"2003"	"2003"	3103	27691	112.06
	"South Dakota"	"46"	"20-24 years"	"20-24"	"2004"	"2004"	3196	28623	111.66
	"South Dakota"	"46"	"20-24 years"	"20-24"	"2005"	"2005"	3218	28765	111.87
	"South Dakota"	"46"	"20-24 years"	"20-24"	"2006"	"2006"	3289	28845	114.02
	"South Dakota"	"46"	"25-29 years"	"25-29"	"2003"	"2003"	3386	21528	157.28
	"South Dakota"	"46"	"25-29 years"	"25-29"	"2004"	"2004"	3447	22016	156.57
	"South Dakota"	"46"	"25-29 years"	"25-29"	"2005"	"2005"	3610	22707	158.98
	"South Dakota"	"46"	"25-29 years"	"25-29"	"2006"	"2006"	3886	23327	166.59
	"South Dakota"	"46"	"30-34 years"	"30-34"	"2003"	"2003"	2302	22207	103.66
	"South Dakota"	"46"	"30-34 years"	"30-34"	"2004"	"2004"	2400	22110	108.55
	"South Dakota"	"46"	"30-34 years"	"30-34"	"2005"	"2005"	2319	22065	105.10
	"South Dakota"	"46"	"30-34 years"	"30-34"	"2006"	"2006"	2398	21774	110.13
	"South Dakota"	"46"	"35-39 years"	"35-39"	"2003"	"2003"	984	24082	40.86
	"South Dakota"	"46"	"35-39 years"	"35-39"	"2004"	"2004"	961	23163	41.49
	"South Dakota"	"46"	"35-39 years"	"35-39"	"2005"	"2005"	1004	22612	44.40
	"South Dakota"	"46"	"35-39 years"	"35-39"	"2006"	"2006"	1001	22705	44.09
	"South Dakota"	"46"	"40-44 years"	"40-44"	"2003"	"2003"	205	29113	7.04
	"South Dakota"	"46"	"40-44 years"	"40-44"	"2004"	"2004"	194	28763	6.74
	"South Dakota"	"46"	"40-44 years"	"40-44"	"2005"	"2005"	207	27913	7.42
	"South Dakota"	"46"	"40-44 years"	"40-44"	"2006"	"2006"	195	26788	7.28
	"South Dakota"	"46"	"45-49 years"	"45-49"	"2003"	"2003"	11	Not Available	Not Available
	"South Dakota"	"46"	"45-49 years"	"45-49"	"2005"	"2005"	13	Not Available	Not Available
	"South Dakota"	"46"	"45-49 years"	"45-49"	"2006"	"2006"	16	Not Available	Not Available
	"Tennessee"	"47"	"Under 15 years"	"15"	"2003"	"2003"	179	Not Available	Not Available
	"Tennessee"	"47"	"Under 15 years"	"15"	"2004"	"2004"	184	Not Available	Not Available
	"Tennessee"	"47"	"Under 15 years"	"15"	"2005"	"2005"	182	Not Available	Not Available
	"Tennessee"	"47"	"Under 15 years"	"15"	"2006"	"2006"	160	Not Available	Not Available
	"Tennessee"	"47"	"15-19 years"	"15-19"	"2003"	"2003"	10198	193403	52.73
	"Tennessee"	"47"	"15-19 years"	"15-19"	"2004"	"2004"	10087	197422	51.09
	"Tennessee"	"47"	"15-19 years"	"15-19"	"2005"	"2005"	10785	202438	53.28
	"Tennessee"	"47"	"15-19 years"	"15-19"	"2006"	"2006"	10784	207130	52.06
	"Tennessee"	"47"	"20-24 years"	"20-24"	"2003"	"2003"	24117	206901	116.56
	"Tennessee"	"47"	"20-24 years"	"20-24"	"2004"	"2004"	23889	205454	116.27
	"Tennessee"	"47"	"20-24 years"	"20-24"	"2005"	"2005"	24551	205455	119.50
	"Tennessee"	"47"	"20-24 years"	"20-24"	"2006"	"2006"	25451	203297	125.19
	"Tennessee"	"47"	"25-29 years"	"25-29"	"2003"	"2003"	20941	190333	110.02
	"Tennessee"	"47"	"25-29 years"	"25-29"	"2004"	"2004"	21839	195625	111.64
	"Tennessee"	"47"	"25-29 years"	"25-29"	"2005"	"2005"	22602	201337	112.26
	"Tennessee"	"47"	"25-29 years"	"25-29"	"2006"	"2006"	23609	210502	112.16
	"Tennessee"	"47"	"30-34 years"	"30-34"	"2003"	"2003"	15765	207606	75.94
	"Tennessee"	"47"	"30-34 years"	"30-34"	"2004"	"2004"	15675	204939	76.49
	"Tennessee"	"47"	"30-34 years"	"30-34"	"2005"	"2005"	15479	202205	76.55
	"Tennessee"	"47"	"30-34 years"	"30-34"	"2006"	"2006"	15670	197632	79.29
	"Tennessee"	"47"	"35-39 years"	"35-39"	"2003"	"2003"	6431	215754	29.81
	"Tennessee"	"47"	"35-39 years"	"35-39"	"2004"	"2004"	6630	210806	31.45
	"Tennessee"	"47"	"35-39 years"	"35-39"	"2005"	"2005"	6761	210271	32.15
	"Tennessee"	"47"	"35-39 years"	"35-39"	"2006"	"2006"	7219	214474	33.66
	"Tennessee"	"47"	"40-44 years"	"40-44"	"2003"	"2003"	1208	232083	5.21
	"Tennessee"	"47"	"40-44 years"	"40-44"	"2004"	"2004"	1267	233362	5.43
	"Tennessee"	"47"	"40-44 years"	"40-44"	"2005"	"2005"	1325	233034	5.69
	"Tennessee"	"47"	"40-44 years"	"40-44"	"2006"	"2006"	1385	231661	5.98
	"Tennessee"	"47"	"45-49 years"	"45-49"	"2003"	"2003"	48	Not Available	Not Available
	"Tennessee"	"47"	"45-49 years"	"45-49"	"2004"	"2004"	68	Not Available	Not Available
	"Tennessee"	"47"	"45-49 years"	"45-49"	"2005"	"2005"	57	Not Available	Not Available
	"Tennessee"	"47"	"45-49 years"	"45-49"	"2006"	"2006"	72	Not Available	Not Available
	"Texas"	"48"	"Under 15 years"	"15"	"2003"	"2003"	967	Not Available	Not Available
	"Texas"	"48"	"Under 15 years"	"15"	"2004"	"2004"	972	Not Available	Not Available
	"Texas"	"48"	"Under 15 years"	"15"	"2005"	"2005"	899	Not Available	Not Available
	"Texas"	"48"	"Under 15 years"	"15"	"2006"	"2006"	915	Not Available	Not Available
	"Texas"	"48"	"15-19 years"	"15-19"	"2003"	"2003"	51091	815867	62.62
	"Texas"	"48"	"15-19 years"	"15-19"	"2004"	"2004"	51389	827325	62.11
	"Texas"	"48"	"15-19 years"	"15-19"	"2005"	"2005"	51180	841038	60.85
	"Texas"	"48"	"15-19 years"	"15-19"	"2006"	"2006"	53093	862229	61.58
	"Texas"	"48"	"20-24 years"	"20-24"	"2003"	"2003"	107371	829174	129.49
	"Texas"	"48"	"20-24 years"	"20-24"	"2004"	"2004"	107949	839827	128.54
	"Texas"	"48"	"20-24 years"	"20-24"	"2005"	"2005"	108130	843505	128.19
	"Texas"	"48"	"20-24 years"	"20-24"	"2006"	"2006"	112894	851616	132.56
	"Texas"	"48"	"25-29 years"	"25-29"	"2003"	"2003"	99447	777053	127.98
	"Texas"	"48"	"25-29 years"	"25-29"	"2004"	"2004"	100960	790265	127.75
	"Texas"	"48"	"25-29 years"	"25-29"	"2005"	"2005"	103355	810798	127.47
	"Texas"	"48"	"25-29 years"	"25-29"	"2006"	"2006"	107728	845320	127.44
	"Texas"	"48"	"30-34 years"	"30-34"	"2003"	"2003"	78252	822546	95.13
	"Texas"	"48"	"30-34 years"	"30-34"	"2004"	"2004"	78583	825093	95.24
	"Texas"	"48"	"30-34 years"	"30-34"	"2005"	"2005"	78657	822980	95.58
	"Texas"	"48"	"30-34 years"	"30-34"	"2006"	"2006"	79497	824461	96.42
	"Texas"	"48"	"35-39 years"	"35-39"	"2003"	"2003"	33238	803342	41.37
	"Texas"	"48"	"35-39 years"	"35-39"	"2004"	"2004"	34017	798736	42.59
	"Texas"	"48"	"35-39 years"	"35-39"	"2005"	"2005"	36095	808021	44.67
	"Texas"	"48"	"35-39 years"	"35-39"	"2006"	"2006"	37646	837317	44.96
	"Texas"	"48"	"40-44 years"	"40-44"	"2003"	"2003"	6753	853922	7.91
	"Texas"	"48"	"40-44 years"	"40-44"	"2004"	"2004"	7061	862041	8.19
	"Texas"	"48"	"40-44 years"	"40-44"	"2005"	"2005"	7216	859708	8.39
	"Texas"	"48"	"40-44 years"	"40-44"	"2006"	"2006"	7379	856934	8.61
	"Texas"	"48"	"45-49 years"	"45-49"	"2003"	"2003"	350	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2004"	"2004"	346	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2005"	"2005"	359	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2006"	"2006"	422	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2004"	"2004"	16	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2005"	"2005"	24	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2006"	"2006"	29	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2003"	"2003"	25	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2004"	"2004"	29	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2005"	"2005"	50	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2006"	"2006"	26	Not Available	Not Available
	"Utah"	"49"	"15-19 years"	"15-19"	"2003"	"2003"	3307	104124	31.76
	"Utah"	"49"	"15-19 years"	"15-19"	"2004"	"2004"	3207	103674	30.93
	"Utah"	"49"	"15-19 years"	"15-19"	"2005"	"2005"	3181	104382	30.47
	"Utah"	"49"	"15-19 years"	"15-19"	"2006"	"2006"	3498	105061	33.29
	"Utah"	"49"	"20-24 years"	"20-24"	"2003"	"2003"	15711	120293	130.61
	"Utah"	"49"	"20-24 years"	"20-24"	"2004"	"2004"	15225	119184	127.74
	"Utah"	"49"	"20-24 years"	"20-24"	"2005"	"2005"	14829	117683	126.01
	"Utah"	"49"	"20-24 years"	"20-24"	"2006"	"2006"	14993	115729	129.55
	"Utah"	"49"	"25-29 years"	"25-29"	"2003"	"2003"	16826	92863	181.19
	"Utah"	"49"	"25-29 years"	"25-29"	"2004"	"2004"	17726	96309	184.05
	"Utah"	"49"	"25-29 years"	"25-29"	"2005"	"2005"	18343	99886	183.64
	"Utah"	"49"	"25-29 years"	"25-29"	"2006"	"2006"	19093	105473	181.02
	"Utah"	"49"	"30-34 years"	"30-34"	"2003"	"2003"	9666	80187	120.54
	"Utah"	"49"	"30-34 years"	"30-34"	"2004"	"2004"	9925	82628	120.12
	"Utah"	"49"	"30-34 years"	"30-34"	"2005"	"2005"	10467	85921	121.82
	"Utah"	"49"	"30-34 years"	"30-34"	"2006"	"2006"	11046	88019	125.50
	"Utah"	"49"	"35-39 years"	"35-39"	"2003"	"2003"	3514	69995	50.20
	"Utah"	"49"	"35-39 years"	"35-39"	"2004"	"2004"	3756	70378	53.37
	"Utah"	"49"	"35-39 years"	"35-39"	"2005"	"2005"	3903	72990	53.47
	"Utah"	"49"	"35-39 years"	"35-39"	"2006"	"2006"	4067	76585	53.10
	"Utah"	"49"	"40-44 years"	"40-44"	"2003"	"2003"	768	75693	10.15
	"Utah"	"49"	"40-44 years"	"40-44"	"2004"	"2004"	760	75607	10.05
	"Utah"	"49"	"40-44 years"	"40-44"	"2005"	"2005"	745	74655	9.98
	"Utah"	"49"	"40-44 years"	"40-44"	"2006"	"2006"	740	73748	10.03
	"Utah"	"49"	"45-49 years"	"45-49"	"2003"	"2003"	41	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2004"	"2004"	41	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2005"	"2005"	34	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2006"	"2006"	40	Not Available	Not Available
	"Vermont"	"50"	"15-19 years"	"15-19"	"2003"	"2003"	419	23587	17.76
	"Vermont"	"50"	"15-19 years"	"15-19"	"2004"	"2004"	463	23732	19.51
	"Vermont"	"50"	"15-19 years"	"15-19"	"2005"	"2005"	412	23687	17.39
	"Vermont"	"50"	"15-19 years"	"15-19"	"2006"	"2006"	468	23597	19.83
	"Vermont"	"50"	"20-24 years"	"20-24"	"2003"	"2003"	1441	20034	71.93
	"Vermont"	"50"	"20-24 years"	"20-24"	"2004"	"2004"	1527	20787	73.46
	"Vermont"	"50"	"20-24 years"	"20-24"	"2005"	"2005"	1385	21294	65.04
	"Vermont"	"50"	"20-24 years"	"20-24"	"2006"	"2006"	1443	21630	66.71
	"Vermont"	"50"	"25-29 years"	"25-29"	"2003"	"2003"	1750	15523	112.74
	"Vermont"	"50"	"25-29 years"	"25-29"	"2004"	"2004"	1797	15378	116.86
	"Vermont"	"50"	"25-29 years"	"25-29"	"2005"	"2005"	1773	15324	115.70
	"Vermont"	"50"	"25-29 years"	"25-29"	"2006"	"2006"	1772	15815	112.05
	"Vermont"	"50"	"30-34 years"	"30-34"	"2003"	"2003"	1795	19577	91.69
	"Vermont"	"50"	"30-34 years"	"30-34"	"2004"	"2004"	1692	19002	89.04
	"Vermont"	"50"	"30-34 years"	"30-34"	"2005"	"2005"	1627	18426	88.30
	"Vermont"	"50"	"30-34 years"	"30-34"	"2006"	"2006"	1639	17672	92.75
	"Vermont"	"50"	"35-39 years"	"35-39"	"2003"	"2003"	939	22495	41.74
	"Vermont"	"50"	"35-39 years"	"35-39"	"2004"	"2004"	902	21636	41.69
	"Vermont"	"50"	"35-39 years"	"35-39"	"2005"	"2005"	898	21152	42.45
	"Vermont"	"50"	"35-39 years"	"35-39"	"2006"	"2006"	957	20917	45.75
	"Vermont"	"50"	"40-44 years"	"40-44"	"2003"	"2003"	230	26340	8.73
	"Vermont"	"50"	"40-44 years"	"40-44"	"2004"	"2004"	196	26061	7.52
	"Vermont"	"50"	"40-44 years"	"40-44"	"2005"	"2005"	184	25444	7.23
	"Vermont"	"50"	"40-44 years"	"40-44"	"2006"	"2006"	223	24521	9.09
	"Vermont"	"50"	"45-49 years"	"45-49"	"2003"	"2003"	11	Not Available	Not Available
	"Vermont"	"50"	"45-49 years"	"45-49"	"2004"	"2004"	19	Not Available	Not Available
	"Vermont"	"50"	"45-49 years"	"45-49"	"2005"	"2005"	10	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2003"	"2003"	147	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2004"	"2004"	147	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2005"	"2005"	129	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2006"	"2006"	129	Not Available	Not Available
	"Virginia"	"51"	"15-19 years"	"15-19"	"2003"	"2003"	8831	250902	35.20
	"Virginia"	"51"	"15-19 years"	"15-19"	"2004"	"2004"	8776	256431	34.22
	"Virginia"	"51"	"15-19 years"	"15-19"	"2005"	"2005"	8778	261454	33.57
	"Virginia"	"51"	"15-19 years"	"15-19"	"2006"	"2006"	9105	266528	34.16
	"Virginia"	"51"	"20-24 years"	"20-24"	"2003"	"2003"	23799	252432	94.28
	"Virginia"	"51"	"20-24 years"	"20-24"	"2004"	"2004"	24557	260010	94.45
